Country Name,Indicator Code,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Cameroon,extfin,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Cameroon,domfin,0.1111111,0.1111111,0.1111111,0.1111111,0.1111111,0.1111111,0.1111111,0.1111111,0.1111111,0.1111111,0.1111111,0.1111111,0.1111111,0.1111111,0.1111111,0.1111111,0.1111111,0.1111111,0.1111111,0.2222222,0.2222222,0.2222222,0.2222222,0.4444444,0.6111111,0.6111111,0.6111111,0.6666667,0.6666667,0.6666667,0.6666667,0.6666667,0.6666667,0.6666667,0.6111111,0.6111111,0.6111111,0.6111111,0.6111111,0.6111111,0.6111111,0.6666667
Cameroon,labor,0.8236797,0.8236797,0.7350102,0.7350102,0.7350102,0.7350102,0.7350102,0.7350102,0.7350102,0.7350102,0.7350102,0.7350102,0.7350102,0.7350102,0.7350102,0.7350102,0.7350102,0.7350102,0.7350102,0.7350102,0.7086453,0.7086453,0.7086453,0.7086453,0.7086453,0.7086453,0.7086453,0.7086453,0.7086453,0.7086453,0.7086453,0.7086453,0.7086453,0.7086453,0.7086453,0.7086453,0.7086453,0.7086453,0.7086453,0.7086453,0.7086453,0.7086453
Cameroon,extfin_out,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Cameroon,extfin_in,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1,1,1,1,1,1,1,1,1,1,1
Colombia,extfin_in_pfeq,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,1.5,1.5,1.5,2,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1,1,1.5,1,1.5,1,1,1.5,1.5,1.5,1.5
Ukraine,trade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.63351109,0.63351109,0.69226667,0.6256,0.65893333,0.65893333,0.65893333,0.63244443,0.63244443,0.63244443,0.69911109,0.72337776,0.71884443,0.65564443,0.69706667,0.69324448,0.6968,0.62968891,0.59137776,0.56186667
Ukraine,domfin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3333333,0.3888889,0.3333333,0.3888889,0.3888889,0.4444444,0.5555556,0.5555556,0.6666667,0.6666667,0.6666667,0.6666667,0.7222222,0.7222222,0.7222222,0.7222222,0.7777778,0.7777778,0.7777778,0.7777778,0.7777778,0.8333333,0.8333333,0.8333333
Ukraine,extfin_in_bank,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1.5,1.5,2,2,2,2,2,2,2,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5
United Kingdom,extfin_out,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
United Kingdom,extfin_in_pfeq,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
United States,trade,NA,NA,NA,NA,NA,0.93035493,0.93035493,0.93559563,0.9426824,0.94301568,0.9478928,0.94999531,0.95469419,0.95473557,0.95473557,0.95473557,0.95502219,0.95555557,0.95466667,0.95546667,0.9568,0.9568,0.9616,0.96168891,0.96195557,0.96168891,0.96737781,0.96782224,0.96844443,0.96728885,0.97048891,0.97217781,0.97271109,0.97351115,0.97484448,0.97368891,0.97448891,0.97475552,0.9752,0.97537776,0.97626667,0.97573333
United States,domfin,0.5555556,0.5555556,0.5555556,0.5555556,0.5555556,0.5555556,0.5555556,0.7222222,0.7222222,0.8333333,0.8333333,0.8333333,0.8333333,0.8333333,0.8333333,0.8333333,0.8333333,0.8333333,0.8888889,0.8888889,0.8888889,0.8888889,0.8888889,0.9444444,0.9444444,0.9444444,1,1,1,1,1,1,1,0.9444444,0.9444444,0.9444444,0.9444444,1,1,1,1,1
United States,extfin_out_fdi,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
United States,extfin_out_bond,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
United States,extfin_in,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Ukraine,extfin_in,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,0.5
United Kingdom,extfin_out_bond,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
United Kingdom,extfin_in_mmi,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Ukraine,extfin_in_pfeq,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5
Malaysia,extfin,0.75,0.875,0.625,0.625,0.625,0.625,0.625,0.625,0.5,0.5,0.5,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.25,0.375,0.25,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.5,0.5,0.625,0.625,0.625,0.625
Malaysia,extfin_out,1.5,2,2,2,2,2,2,2,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,0.5,1,0.5,1,1,1,1,1,1,1,1,1,1,1.5,1.5,1.5,1.5
Malaysia,extfin_out_fdi,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1,1,1,1,1,1,0.5,1,1,1,1,1,1,2,2,1.5,1.5
Malaysia,extfin_out_pfeq,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1,1,0.5,1,1,1,1.5,1.5,0.5,1,1,1,1,1,1,1,1,1,1
Mexico,trade,0.44967435,0.59161451,0.59161451,0.59161451,0.59161451,0.59161451,0.59161451,0.59161451,0.59161451,0.42494784,0.45828117,0.56886555,0.46886555,0.87387509,0.87387509,0.87114251,0.87120219,0.87102187,0.87297776,0.87297776,0.87297776,0.87297776,0.8568,0.83697776,0.83546667,0.83582224,0.8248,0.80684448,0.80586667,0.83075557,0.80364443,0.87591109,0.88488891,0.89546667,0.91004443,0.91137776,0.92,0.89795552,0.90053333,0.90648891,0.90888891,0.9083312
Mexico,extfin,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.375,0.5,0.5,0.5,0.5,0.5,0.5,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625
Mexico,domfin,0.1666667,0.2222222,0.2777778,0.2777778,0.2777778,0.2777778,0.2777778,0.3333333,0.2777778,0.1111111,0.1111111,0.1111111,0.1111111,0.1111111,0.1666667,0.1666667,0.5,0.5,0.6666667,0.6666667,0.6666667,0.6666667,0.7222222,0.7222222,0.7222222,0.7222222,0.7777778,0.8888889,0.9444444,0.9444444,0.9444444,0.9444444,0.9444444,0.9444444,0.9444444,0.8888889,0.8888889,0.8888889,0.8888889,0.8888889,0.9444444,0.9444444
Mexico,extfin_out_fdi,NA,NA,NA,NA,NA,NA,NA,2,2,1.5,1.5,1,1,1,1,1,1,1,1.5,1.5,1.5,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,2
Mexico,extfin_out_pfeq,NA,NA,NA,NA,NA,NA,NA,2,2,1.5,1.5,1,1,1,1,1,1,1,1.5,1.5,1.5,2,2,1.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Australia,domfin,0.1111111,0.1111111,0.1111111,0.1111111,0.1111111,0.1111111,0.1111111,0.1111111,0.1666667,0.3333333,0.3333333,0.3888889,0.5555556,0.5,0.6111111,0.6666667,0.6666667,0.6666667,0.6666667,0.7777778,0.7777778,0.9444444,0.9444444,0.9444444,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Australia,prdm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071428571429,0.071428571429,0.071428571429,0.071428571429,0.071428571429,0.071428571429,0.15476190476,0.15476190476,0.36904761905,0.36904761905,0.53571428571,0.53571428571,0.61904761905,0.61904761905,0.61904761905,0.61904761905,0.70238095238,0.77380952381,0.84523809524,0.84523809524,0.84523809524,0.84523809524,0.84523809524,0.84523809524,0.84523809524,0.84523809524
Australia,extfin_out,1,1,1,1,1,1,1,1,1,1,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,2,2,2,2,2,2,2
Australia,extfin_out_fdi,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,2,1.5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Australia,extfin_out_pfeq,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,2,1.5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Australia,extfin_out_bond,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,2,2,2,2,2,2
Australia,extfin_in,0.5,0.5,0.5,0.5,0.5,1,1,1,1,1,1,1,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5
Australia,extfin_in_pfeq,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,1.5,1.5,1.5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5
Australia,extfin_in_mmi,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,1.5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Austria,trade,NA,NA,0.64086853,0.64086853,0.67420187,0.67420187,0.67420187,0.67420187,0.67420187,0.67420187,0.67420187,0.4,0.4,0.4,0.4,0.90542219,0.93564443,0.88693333,0.95715552,0.96417776,0.96728885,0.96133333,0.94915557,0.96533333,0.97057776,0.96728885,0.96471115,0.9736,0.96462219,0.97866667,0.97831115,0.97813333,0.98,0.97875557,0.97911109,0.98,0.98088885,0.98275557,0.9864,0.98675557,0.98622224,0.98622224
Austria,extfin,0.5,0.625,0.625,0.625,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,0.875,1
Latvia,trade,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.96417776,0.96728885,0.96133333,0.94915557,0.96533333,0.97057776,0.93395552,0.96471115,0.9736,0.96462219,0.97866667,0.97831115,0.97813333,0.98,0.97875557,0.97911109,0.98,0.98088885,0.98275557,0.9864,0.98675557,0.98622224,0.98622224
Latvia,extfin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,0.875,1,1,1,1,1,1,1,0.875,1,1,1,1,1,1,1,1
Latvia,prdm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714286,0.14285714286,0.14285714286,0.14285714286,0.14285714286,0.14285714286,0.14285714286,0.36904761905,0.36904761905,0.5119047619,0.5119047619,0.59523809524,0.66666666667,0.75,0.75,0.75,0.75,0.75,0.83333333333,0.83333333333,0.83333333333
Latvia,labor,0.7417338,0.7417338,0.7417338,0.7417338,0.7417338,0.7417338,0.7417338,0.7417338,0.7417338,0.7417338,0.7417338,0.7417338,0.7417338,0.7417338,0.7417338,0.6113664,0.6113664,0.6113664,0.6113664,0.5901665,0.5901665,0.5901665,0.6280216,0.6280216,0.6280216,0.6280216,0.6280216,0.6280216,0.6280216,0.6343971,0.6343971,0.6121258,0.5980554,0.5980554,0.6026852,0.6026852,0.6026852,0.6010618,0.6010618,0.6010618,0.6010618,0.6010618
Latvia,extfin_in,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,1.5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
South Africa,extfin_out_pfeq,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5
South Africa,extfin_out_bond,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5
South Africa,extfin_out_bank,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5
South Africa,extfin_in,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1.5,1.5,1.5,1.5,1.5,1.5
South Africa,extfin_in_pfeq,NA,NA,NA,NA,NA,NA,NA,1,1,1,1.5,2,2,2,2,2,2,2,2,2,2,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1,1,1,1,1.5,1.5,1.5,1.5,1.5,1.5,1.5
South Africa,extfin_in_bond,NA,NA,NA,NA,NA,NA,NA,1,1,1,1.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1,1,1,1,1.5,1.5,1.5,1.5,1.5,1.5,1.5
South Africa,extfin_in_mmi,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,1,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1,1,1,1,1.5,1.5,1.5,1.5,1.5,1.5,1.5
South Africa,extfin_in_bank,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5
Spain,extfin_out_bank,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1.5,1.5,1,1,1,1.5,1.5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Spain,extfin_in,1,1,1,1,1,1,1,1,1,1,1,1,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Sri Lanka,extfin_out,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Sri Lanka,extfin_out_fdi,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1
Sri Lanka,extfin_out_pfeq,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1
Sri Lanka,extfin_out_bond,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,1,1
Sri Lanka,extfin_in,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1,1,1,1,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5
Sri Lanka,extfin_in_pfeq,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5
Sri Lanka,extfin_in_bond,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.5,1.5,1.5,1.5
Sri Lanka,extfin_in_mmi,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sri Lanka,extfin_in_bank,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1.5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Italy,extfin_out_bond,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1.5,1.5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Jamaica,labor,0.9777287,0.9777287,0.7772639,0.7772639,0.7772639,0.7772639,0.7772639,0.7772639,0.7772639,0.7772639,0.7772639,0.7772639,0.7772639,0.7772639,0.772687,0.772687,0.772687,0.772687,0.772687,0.772687,0.772687,0.772687,0.772687,0.772687,0.772687,0.772687,0.772687,0.772687,0.772687,0.772687,0.7244678,0.7244678,0.7244678,0.7244678,0.7244678,0.7244678,0.7244678,0.7244678,0.7244678,0.7244678,0.7244678,0.7244678
Jamaica,extfin_out,0.5,0.5,0.5,0.5,0,0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2,2,2,2,2,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5
Japan,trade,NA,NA,NA,NA,NA,0.82554939,0.82554939,0.86143963,0.86703344,0.87308443,0.87565077,0.87557211,0.88772843,0.88870123,0.88870123,0.89848891,0.89875557,0.90231109,0.90311109,0.90311109,0.90364443,0.90355557,0.90542219,0.90631109,0.90835557,0.90915557,0.9104,0.91128891,0.90844443,0.94186667,0.94266667,0.94204443,0.94231109,0.94195557,0.94213333,0.94311109,0.94382224,0.97786667,0.97813333,0.97831115,0.97928891,0.97848891
Japan,extfin,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Japan,domfin,0.2222222,0.2222222,0.2222222,0.2777778,0.2777778,0.2777778,0.3333333,0.3333333,0.3888889,0.3888889,0.3888889,0.3888889,0.5,0.5,0.5,0.5,0.5,0.5,0.6666667,0.6666667,0.7777778,0.7777778,0.7777778,0.7777778,0.7777778,0.8333333,0.8333333,0.8333333,0.8333333,0.8333333,0.8333333,0.8333333,0.8333333,0.8333333,0.8333333,0.8333333,0.8333333,0.8333333,0.8333333,0.8333333,0.8888889,0.8888889
Japan,labor,0.9201933,0.9201933,0.9201933,0.9201933,0.9201933,0.9201933,0.9201933,0.7658511,0.7658511,0.7658511,0.7658511,0.7658511,0.7658511,0.7658511,0.7658511,0.7658511,0.7658511,0.7658511,0.7658511,0.7658511,0.7658511,0.7658511,0.7658511,0.7658511,0.7658511,0.7658511,0.7658511,0.7658511,0.7658511,0.7658511,0.7658511,0.7658511,0.7658511,0.7658511,0.7658511,0.7658511,0.7658511,0.7658511,0.7658511,0.7658511,0.7658511,0.7658511
Japan,extfin_out,1,1,1,1,1,1,1,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Japan,extfin_out_fdi,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,1,1,1,1,1,1,1,1,1,1,2,2,2,1.5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Japan,extfin_out_pfeq,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,1,1,1,1,1,1,1,1,1,1,2,2,1.5,1.5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Japan,extfin_out_bond,NA,NA,NA,NA,NA,NA,NA,NA,1.5,1.5,1.5,0.5,0.5,0.5,0.5,0.5,1,1,0.5,0.5,0.5,1.5,1.5,1.5,1.5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Japan,extfin_out_bank,NA,NA,NA,NA,NA,NA,NA,NA,1.5,2,2,1,1,1,1,1,1,1,1,1,1,1.5,1.5,1.5,1.5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Japan,extfin_in_bond,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2,2,1.5,1.5,1.5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Japan,extfin_in_mmi,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,2,2,1.5,1.5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Paraguay,extfin_out,1,1,1,1,1,1,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Paraguay,extfin_in,1.5,1.5,1.5,1.5,1.5,1,1,1,1,1,1,1,1,1,1,1,1.5,1.5,1.5,1.5,1.5,1.5,1.5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Peru,trade,NA,0.41184197,0.41184197,0.41184197,0.41184197,0.41184197,0.41184197,0.47850864,0.47850864,0.47850864,0.47850864,0.44517531,0.41184197,0.26232011,0.2548544,0.32152107,0.32152107,0.48818773,0.5548544,0.5548544,0.80737776,0.84071109,0.85564443,0.85564443,0.88266667,0.8832,0.88373333,0.88266667,0.89457781,0.90835557,0.91395557,0.91324443,0.91831109,0.92391109,0.92462224,0.95831109,0.95964443,0.95786667,0.97226667,0.97226667,0.9744,0.97511109
Peru,extfin,0.25,0.25,0.25,0.25,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.375,0.25,0.25,0.25,0.125,0.125,0.5,0.875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Peru,domfin,0,0,0,0,0,0,0,0,0,0.1111111,0.2222222,0.2222222,0.1666667,0.1666667,0.0555556,0.0555556,0.0555556,0.2777778,0.3888889,0.5,0.7222222,0.7222222,0.7777778,0.8888889,0.8888889,0.8888889,0.8888889,0.8888889,0.8888889,0.8888889,0.8888889,0.8888889,0.8888889,0.8888889,0.8888889,0.8888889,0.9444444,0.8333333,0.8333333,0.8333333,0.8888889,0.8888889
Peru,prdm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.39285714286,0.53571428571,0.61904761905,0.61904761905,0.70238095238,0.84523809524,0.84523809524,0.91666666667,0.91666666667,0.91666666667,0.91666666667,0.91666666667,0.91666666667,0.91666666667,0.91666666667,0.91666666667,0.91666666667,0.91666666667,0.91666666667,0.91666666667,0.91666666667,0.91666666667
Peru,labor,0.6004549,0.6004549,0.6004549,0.6004549,0.6004549,0.7377499,0.7377499,0.7377499,0.7377499,0.7377499,0.7377499,0.7377499,0.7377499,0.5678596,0.5678596,0.5678596,0.5678596,0.5678596,0.5678596,0.6445966,0.6445966,0.6445966,0.6445966,0.6150849,0.6311866,0.6311866,0.6311866,0.6311866,0.6311866,0.6311866,0.6311866,0.6573129,0.6573129,0.6573129,0.6573129,0.6573129,0.6818358,0.6818358,0.6818358,0.6818358,0.6818358,0.6818358
Peru,extfin_out_fdi,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,0.5,0.5,0.5,0.5,0.5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Peru,extfin_out_pfeq,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,0.5,0.5,0.5,0.5,0.5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
